user_id,age_group,gender
U_18854,35-44,F
U_18855,25-34,M
U_18856,18-24,F
U_18857,18-24,M
U_18858,18-24,unknown
U_18859,25-34,M
U_18860,35-44,M
U_18861,25-34,M
U_18862,35-44,F
U_18863,45+,M
U_18864,35-44,M
U_18865,18-24,F
U_18866,35-44,M
U_18867,25-34,M
U_18868,25-34,F
U_18869,35-44,M
U_18870,25-34,M
U_18871,45+,M
U_18872,18-24,M
U_18873,35-44,F
U_18874,18-24,M
U_18875,45+,F
U_18876,18-24,unknown
U_18877,18-24,M
U_18878,25-34,unknown
U_18879,25-34,M
U_18880,18-24,M
U_18881,25-34,M
U_18882,25-34,M
U_18883,18-24,F
U_18884,25-34,M
U_18885,35-44,F
U_18886,35-44,F
U_18887,35-44,M
U_18888,35-44,F
U_18889,25-34,unknown
U_18890,18-24,M
U_18891,25-34,M
U_18892,35-44,F
U_18893,45+,F
U_18894,25-34,F
U_18895,18-24,M
U_18896,18-24,F
U_18897,25-34,F
U_18898,25-34,F
U_18899,18-24,M
U_18900,45+,F
U_18901,25-34,M
U_18902,45+,F
U_18903,35-44,unknown
U_18904,35-44,F
U_18905,35-44,M
U_18906,35-44,M
U_18907,35-44,F
U_18908,35-44,F
U_18909,25-34,F
U_18910,45+,M
U_18911,35-44,F
U_18912,35-44,F
U_18913,45+,unknown
U_18914,18-24,F
U_18915,18-24,F
U_18916,25-34,F
U_18917,25-34,M
U_18918,35-44,F
U_18919,25-34,F
U_18920,25-34,unknown
U_18921,25-34,F
U_18922,18-24,M
U_18923,35-44,F
U_18924,35-44,M
U_18925,18-24,M
U_18926,25-34,M
U_18927,25-34,F
U_18928,18-24,F
U_18929,18-24,M
U_18930,45+,F
U_18931,25-34,M
U_18932,18-24,unknown
U_18933,18-24,F
U_18934,35-44,F
U_18935,35-44,M
U_18936,35-44,F
U_18937,18-24,F
U_18938,45+,unknown
U_18939,25-34,M
U_18940,25-34,M
U_18941,25-34,F
U_18942,25-34,M
U_18943,45+,M
U_18944,45+,unknown
U_18945,25-34,M
U_18946,45+,unknown
U_18947,35-44,M
U_18948,45+,F
U_18949,18-24,F
U_18950,25-34,F
U_18951,25-34,unknown
U_18952,35-44,M
U_18953,18-24,F
U_18954,25-34,F
U_18955,25-34,M
U_18956,25-34,unknown
U_18957,35-44,M
U_18958,45+,F
U_18959,35-44,M
U_18960,45+,F
U_18961,25-34,F
U_18962,25-34,M
U_18963,25-34,F
U_18964,18-24,M
U_18965,25-34,M
U_18966,35-44,M
U_18967,25-34,M
U_18968,35-44,M
U_18969,25-34,F
U_18970,18-24,F
U_18971,18-24,F
U_18972,25-34,M
U_18973,25-34,F
U_18974,18-24,F
U_18975,25-34,M
U_18976,25-34,F
U_18977,25-34,F
U_18978,35-44,F
U_18979,35-44,M
U_18980,25-34,M
U_18981,35-44,F
U_18982,35-44,F
U_18983,35-44,M
U_18984,25-34,M
U_18985,18-24,F
U_18986,35-44,F
U_18987,25-34,F
U_18988,45+,M
U_18989,35-44,M
U_18990,25-34,M
U_18991,25-34,M
U_18992,18-24,M
U_18993,25-34,F
U_18994,25-34,F
U_18995,25-34,F
U_18996,25-34,M
U_18997,18-24,M
U_18998,45+,M
U_18999,18-24,M
U_19000,45+,F
U_19001,45+,M
U_19002,25-34,M
U_19003,35-44,M
U_19004,25-34,M
U_19005,35-44,F
U_19006,25-34,M
U_19007,25-34,F
U_19008,25-34,F
U_19009,25-34,M
U_19010,25-34,M
U_19011,25-34,F
U_19012,25-34,F
U_19013,18-24,M
U_19014,18-24,M
U_19015,25-34,M
U_19016,18-24,M
U_19017,18-24,M
U_19018,35-44,M
U_19019,18-24,M
U_19020,35-44,M
U_19021,25-34,M
U_19022,45+,F
U_19023,25-34,F
U_19024,25-34,unknown
U_19025,25-34,M
U_19026,25-34,F
U_19027,25-34,M
U_19028,18-24,F
U_19029,45+,M
U_19030,25-34,M
U_19031,25-34,unknown
U_19032,35-44,F
U_19033,25-34,unknown
U_19034,35-44,M
U_19035,25-34,M
U_19036,35-44,M
U_19037,18-24,F
U_19038,35-44,F
U_19039,35-44,unknown
U_19040,18-24,M
U_19041,18-24,F
U_19042,25-34,M
U_19043,45+,M
U_19044,25-34,F
U_19045,25-34,F
U_19046,18-24,M
U_19047,25-34,M
U_19048,25-34,M
U_19049,45+,M
U_19050,25-34,M
U_19051,35-44,M
U_19052,25-34,M
U_19053,18-24,unknown
U_19054,25-34,unknown
U_19055,25-34,F
U_19056,45+,unknown
U_19057,45+,F
U_19058,18-24,M
U_19059,18-24,M
U_19060,18-24,unknown
U_19061,45+,F
U_19062,45+,F
U_19063,35-44,F
U_19064,25-34,M
U_19065,25-34,M
U_19066,25-34,M
U_19067,25-34,M
U_19068,25-34,M
U_19069,18-24,M
U_19070,18-24,M
U_19071,45+,M
U_19072,35-44,M
U_19073,25-34,M
U_19074,25-34,F
U_19075,25-34,M
U_19076,35-44,F
U_19077,35-44,unknown
U_19078,35-44,M
U_19079,35-44,M
U_19080,18-24,F
U_19081,25-34,F
U_19082,25-34,F
U_19083,25-34,M
U_19084,35-44,F
U_19085,25-34,unknown
U_19086,18-24,F
U_19087,25-34,M
U_19088,45+,F
U_19089,18-24,F
U_19090,35-44,F
U_19091,25-34,M
U_19092,18-24,F
U_19093,25-34,M
U_19094,35-44,M
U_19095,25-34,F
U_19096,45+,M
U_19097,25-34,F
U_19098,18-24,F
U_19099,45+,M
U_19100,25-34,F
U_19101,25-34,unknown
U_19102,35-44,M
U_19103,25-34,F
U_19104,35-44,M
U_19105,18-24,F
U_19106,25-34,M
U_19107,18-24,M
U_19108,35-44,M
U_19109,18-24,unknown
U_19110,35-44,F
U_19111,45+,F
U_19112,25-34,M
U_19113,25-34,F
U_19114,25-34,M
U_19115,25-34,M
U_19116,25-34,F
U_19117,35-44,M
U_19118,45+,M
U_19119,45+,F
U_19120,45+,F
U_19121,45+,M
U_19122,25-34,M
U_19123,35-44,M
U_19124,45+,unknown
U_19125,25-34,F
U_19126,45+,F
U_19127,25-34,unknown
U_19128,35-44,M
U_19129,35-44,unknown
U_19130,45+,M
U_19131,18-24,M
U_19132,35-44,F
U_19133,25-34,M
U_19134,25-34,F
U_19135,35-44,M
U_19136,25-34,F
U_19137,35-44,M
U_19138,25-34,M
U_19139,25-34,unknown
U_19140,35-44,F
U_19141,25-34,unknown
U_19142,18-24,F
U_19143,45+,F
U_19144,25-34,F
U_19145,35-44,M
U_19146,25-34,M
U_19147,25-34,M
U_19148,25-34,F
U_19149,25-34,M
U_19150,25-34,unknown
U_19151,25-34,F
U_19152,25-34,F
U_19153,18-24,M
U_19154,25-34,M
U_19155,18-24,unknown
U_19156,18-24,M
U_19157,45+,M
U_19158,35-44,M
U_19159,35-44,M
U_19160,25-34,M
U_19161,45+,F
U_19162,35-44,F
U_19163,35-44,F
U_19164,25-34,M
U_19165,45+,F
U_19166,35-44,F
U_19167,45+,M
U_19168,18-24,M
U_19169,25-34,M
U_19170,25-34,F
U_19171,25-34,F
U_19172,45+,unknown
U_19173,18-24,M
U_19174,18-24,F
U_19175,25-34,M
U_19176,18-24,M
U_19177,18-24,F
U_19178,35-44,M
U_19179,25-34,F
U_19180,18-24,F
U_19181,25-34,F
U_19182,25-34,M
U_19183,18-24,unknown
U_19184,35-44,unknown
U_19185,35-44,unknown
U_19186,35-44,F
U_19187,35-44,F
U_19188,18-24,F
U_19189,45+,M
U_19190,35-44,F
U_19191,45+,F
U_19192,18-24,unknown
U_19193,45+,F
U_19194,35-44,M
U_19195,35-44,F
U_19196,18-24,unknown
U_19197,35-44,M
U_19198,45+,M
U_19199,35-44,F
U_19200,25-34,M
U_19201,45+,M
U_19202,25-34,M
U_19203,25-34,F
U_19204,25-34,M
U_19205,45+,M
U_19206,18-24,F
U_19207,25-34,unknown
U_19208,35-44,unknown
U_19209,35-44,M
U_19210,25-34,unknown
U_19211,45+,M
U_19212,45+,F
U_19213,18-24,F
U_19214,25-34,M
U_19215,18-24,F
U_19216,25-34,M
U_19217,25-34,F
U_19218,45+,M
U_19219,35-44,F
U_19220,18-24,M
U_19221,18-24,M
U_19222,25-34,unknown
U_19223,25-34,F
U_19224,25-34,unknown
U_19225,45+,M
U_19226,45+,M
U_19227,25-34,F
U_19228,45+,F
U_19229,25-34,M
U_19230,35-44,F
U_19231,25-34,M
U_19232,18-24,M
U_19233,45+,M
U_19234,25-34,F
U_19235,35-44,F
U_19236,25-34,F
U_19237,18-24,F
U_19238,18-24,M
U_19239,25-34,unknown
U_19240,35-44,unknown
U_19241,25-34,F
U_19242,35-44,M
U_19243,35-44,F
U_19244,35-44,F
U_19245,25-34,unknown
U_19246,45+,unknown
U_19247,25-34,F
U_19248,25-34,M
U_19249,18-24,unknown
U_19250,25-34,F
U_19251,18-24,F
U_19252,35-44,M
U_19253,18-24,M
U_19254,25-34,F
U_19255,35-44,M
U_19256,25-34,M
U_19257,18-24,F
U_19258,18-24,M
U_19259,35-44,M
U_19260,18-24,M
U_19261,25-34,M
U_19262,25-34,unknown
U_19263,35-44,M
U_19264,35-44,M
U_19265,35-44,unknown
U_19266,18-24,F
U_19267,25-34,M
U_19268,25-34,F
U_19269,18-24,F
U_19270,25-34,F
U_19271,25-34,F
U_19272,25-34,unknown
U_19273,35-44,M
U_19274,25-34,M
U_19275,35-44,M
U_19276,25-34,M
U_19277,25-34,unknown
U_19278,25-34,F
U_19279,18-24,M
U_19280,18-24,M
U_19281,25-34,M
U_19282,45+,unknown
U_19283,35-44,F
U_19284,18-24,F
U_19285,35-44,F
U_19286,35-44,F
U_19287,35-44,F
U_19288,35-44,M
U_19289,25-34,F
U_19290,18-24,F
U_19291,25-34,F
U_19292,25-34,unknown
U_19293,25-34,F
U_19294,25-34,F
U_19295,45+,unknown
U_19296,45+,M
U_19297,45+,F
U_19298,35-44,F
U_19299,45+,M
U_19300,18-24,F
U_19301,25-34,F
U_19302,25-34,F
U_19303,35-44,unknown
U_19304,25-34,M
U_19305,35-44,F
U_19306,18-24,F
U_19307,25-34,M
U_19308,35-44,M
U_19309,18-24,F
U_19310,25-34,F
U_19311,25-34,F
U_19312,25-34,F
U_19313,35-44,M
U_19314,25-34,M
U_19315,25-34,M
U_19316,18-24,unknown
U_19317,35-44,M
U_19318,25-34,unknown
U_19319,35-44,unknown
U_19320,35-44,unknown
U_19321,18-24,F
U_19322,45+,unknown
U_19323,35-44,M
U_19324,25-34,M
U_19325,18-24,M
U_19326,45+,unknown
U_19327,35-44,M
U_19328,18-24,F
U_19329,25-34,M
U_19330,35-44,M
U_19331,35-44,M
U_19332,35-44,F
U_19333,25-34,F
U_19334,35-44,unknown
U_19335,25-34,F
U_19336,18-24,unknown
U_19337,35-44,F
U_19338,45+,F
U_19339,25-34,F
U_19340,25-34,F
U_19341,35-44,F
U_19342,25-34,F
U_19343,35-44,F
U_19344,35-44,F
U_19345,18-24,M
U_19346,45+,F
U_19347,35-44,M
U_19348,45+,F
U_19349,35-44,F
U_19350,45+,unknown
U_19351,18-24,M
U_19352,25-34,M
U_19353,45+,M
U_19354,18-24,M
U_19355,18-24,F
U_19356,35-44,F
U_19357,35-44,F
U_19358,18-24,F
U_19359,45+,M
U_19360,35-44,M
U_19361,25-34,M
U_19362,35-44,F
U_19363,25-34,F
U_19364,18-24,F
U_19365,25-34,M
U_19366,25-34,M
U_19367,25-34,unknown
U_19368,35-44,M
U_19369,35-44,F
U_19370,25-34,M
U_19371,35-44,M
U_19372,18-24,F
U_19373,18-24,M
U_19374,45+,F
U_19375,18-24,F
U_19376,18-24,F
U_19377,35-44,F
U_19378,25-34,F
U_19379,45+,M
U_19380,25-34,F
U_19381,18-24,F
U_19382,25-34,M
U_19383,25-34,unknown
U_19384,25-34,F
U_19385,25-34,F
U_19386,45+,F
U_19387,45+,M
U_19388,25-34,F
U_19389,25-34,M
U_19390,25-34,M
U_19391,45+,F
U_19392,45+,F
U_19393,18-24,M
U_19394,35-44,F
U_19395,25-34,unknown
U_19396,18-24,F
U_19397,18-24,F
U_19398,25-34,F
U_19399,25-34,M
U_19400,18-24,M
U_19401,35-44,F
U_19402,25-34,F
U_19403,25-34,F
U_19404,25-34,F
U_19405,18-24,F
U_19406,25-34,M
U_19407,18-24,M
U_19408,25-34,M
U_19409,18-24,F
U_19410,25-34,M
U_19411,18-24,F
U_19412,35-44,M
U_19413,35-44,F
U_19414,18-24,M
U_19415,25-34,F
U_19416,18-24,M
U_19417,25-34,M
U_19418,25-34,unknown
U_19419,25-34,M
U_19420,25-34,F
U_19421,45+,unknown
U_19422,25-34,F
U_19423,25-34,F
U_19424,25-34,M
U_19425,45+,F
U_19426,35-44,F
U_19427,25-34,M
U_19428,35-44,M
U_19429,25-34,M
U_19430,35-44,F
U_19431,35-44,unknown
U_19432,18-24,M
U_19433,35-44,M
U_19434,25-34,M
U_19435,25-34,F
U_19436,25-34,F
U_19437,35-44,M
U_19438,18-24,M
U_19439,18-24,F
U_19440,35-44,F
U_19441,18-24,F
U_19442,18-24,F
U_19443,18-24,M
U_19444,25-34,M
U_19445,25-34,M
U_19446,18-24,M
U_19447,45+,unknown
U_19448,35-44,F
U_19449,25-34,M
U_19450,25-34,M
U_19451,25-34,M
U_19452,35-44,F
U_19453,18-24,M
U_19454,18-24,M
U_19455,45+,F
U_19456,25-34,M
U_19457,25-34,M
U_19458,45+,M
U_19459,35-44,M
U_19460,25-34,M
U_19461,35-44,M
U_19462,18-24,F
U_19463,35-44,F
U_19464,25-34,F
U_19465,35-44,F
U_19466,45+,M
U_19467,45+,F
U_19468,45+,M
U_19469,25-34,M
U_19470,25-34,M
U_19471,25-34,M
U_19472,35-44,unknown
U_19473,45+,M
U_19474,18-24,M
U_19475,45+,M
U_19476,35-44,M
U_19477,45+,M
U_19478,45+,M
U_19479,25-34,M
U_19480,18-24,F
U_19481,18-24,M
U_19482,25-34,M
U_19483,35-44,F
U_19484,35-44,unknown
U_19485,45+,M
U_19486,35-44,M
U_19487,18-24,unknown
U_19488,18-24,M
U_19489,18-24,F
U_19490,25-34,M
U_19491,25-34,unknown
U_19492,18-24,unknown
U_19493,25-34,F
U_19494,18-24,M
U_19495,35-44,M
U_19496,25-34,M
U_19497,25-34,F
U_19498,25-34,unknown
U_19499,45+,M
U_19500,18-24,F
U_19501,25-34,M
U_19502,35-44,M
U_19503,25-34,F
U_19504,45+,M
U_19505,25-34,M
U_19506,25-34,M
U_19507,18-24,F
U_19508,35-44,F
U_19509,25-34,unknown
U_19510,18-24,F
U_19511,25-34,F
U_19512,25-34,M
U_19513,18-24,unknown
U_19514,35-44,F
U_19515,35-44,F
U_19516,18-24,F
U_19517,25-34,F
U_19518,35-44,M
U_19519,25-34,M
U_19520,25-34,F
U_19521,25-34,F
U_19522,35-44,F
U_19523,45+,M
U_19524,35-44,M
U_19525,18-24,F
U_19526,25-34,F
U_19527,45+,F
U_19528,18-24,M
U_19529,45+,unknown
U_19530,45+,F
U_19531,18-24,F
U_19532,45+,M
U_19533,25-34,M
U_19534,35-44,F
U_19535,25-34,M
U_19536,25-34,F
U_19537,35-44,F
U_19538,35-44,F
U_19539,18-24,M
U_19540,25-34,M
U_19541,18-24,unknown
U_19542,25-34,F
U_19543,25-34,M
U_19544,25-34,M
U_19545,25-34,unknown
U_19546,18-24,M
U_19547,18-24,F
U_19548,18-24,M
U_19549,25-34,F
U_19550,45+,F
U_19551,18-24,F
U_19552,45+,M
U_19553,35-44,F
U_19554,35-44,M
U_19555,35-44,unknown
U_19556,35-44,F
U_19557,18-24,F
U_19558,25-34,M
U_19559,35-44,F
U_19560,25-34,M
U_19561,35-44,M
U_19562,18-24,M
U_19563,35-44,M
U_19564,25-34,M
U_19565,25-34,M
U_19566,25-34,F
U_19567,35-44,M
U_19568,45+,F
U_19569,25-34,M
U_19570,35-44,F
U_19571,25-34,F
U_19572,18-24,unknown
U_19573,18-24,F
U_19574,18-24,F
U_19575,25-34,F
U_19576,25-34,M
U_19577,35-44,F
U_19578,35-44,M
U_19579,18-24,M
U_19580,18-24,M
U_19581,25-34,F
U_19582,25-34,F
U_19583,18-24,F
U_19584,18-24,F
U_19585,45+,M
U_19586,35-44,F
U_19587,18-24,F
U_19588,25-34,unknown
U_19589,25-34,F
U_19590,35-44,F
U_19591,25-34,F
U_19592,18-24,M
U_19593,35-44,M
U_19594,25-34,M
U_19595,25-34,M
U_19596,25-34,F
U_19597,25-34,unknown
U_19598,25-34,M
U_19599,18-24,F
U_19600,25-34,F
U_19601,18-24,M
U_19602,35-44,M
U_19603,18-24,F
U_19604,18-24,F
U_19605,35-44,unknown
U_19606,35-44,M
U_19607,35-44,F
U_19608,25-34,M
U_19609,18-24,F
U_19610,35-44,F
U_19611,35-44,M
U_19612,18-24,M
U_19613,45+,M
U_19614,18-24,M
U_19615,45+,F
U_19616,45+,M
U_19617,35-44,F
U_19618,45+,M
U_19619,35-44,F
U_19620,18-24,F
U_19621,25-34,F
U_19622,18-24,F
U_19623,25-34,M
U_19624,35-44,F
U_19625,25-34,M
U_19626,25-34,M
U_19627,25-34,M
U_19628,45+,F
U_19629,18-24,F
U_19630,25-34,F
U_19631,18-24,M
U_19632,35-44,M
U_19633,18-24,unknown
U_19634,35-44,F
U_19635,25-34,M
U_19636,18-24,F
U_19637,45+,M
U_19638,18-24,M
U_19639,25-34,M
U_19640,18-24,M
U_19641,25-34,M
U_19642,25-34,F
U_19643,25-34,F
U_19644,18-24,F
U_19645,25-34,F
U_19646,35-44,unknown
U_19647,35-44,M
U_19648,25-34,F
U_19649,25-34,F
U_19650,18-24,M
U_19651,25-34,M
U_19652,18-24,F
U_19653,18-24,F
U_19654,18-24,M
U_19655,25-34,F
U_19656,25-34,F
U_19657,45+,M
U_19658,18-24,F
U_19659,35-44,F
U_19660,35-44,F
U_19661,25-34,unknown
U_19662,25-34,M
U_19663,25-34,M
U_19664,18-24,M
U_19665,25-34,F
U_19666,35-44,F
U_19667,18-24,F
U_19668,18-24,M
U_19669,35-44,M
U_19670,35-44,F
U_19671,25-34,F
U_19672,35-44,F
U_19673,25-34,F
U_19674,18-24,F
U_19675,25-34,M
U_19676,25-34,M
U_19677,45+,F
U_19678,18-24,F
U_19679,25-34,M
U_19680,25-34,unknown
U_19681,25-34,F
U_19682,18-24,M
U_19683,25-34,F
U_19684,35-44,unknown
U_19685,25-34,M
U_19686,25-34,F
U_19687,25-34,F
U_19688,25-34,M
U_19689,25-34,F
U_19690,35-44,M
U_19691,45+,M
U_19692,25-34,M
U_19693,25-34,M
U_19694,35-44,M
U_19695,25-34,F
U_19696,25-34,M
U_19697,18-24,F
U_19698,35-44,F
U_19699,25-34,M
U_19700,35-44,F
U_19701,35-44,F
U_19702,18-24,F
U_19703,35-44,M
U_19704,35-44,F
U_19705,25-34,unknown
U_19706,18-24,M
U_19707,18-24,M
U_19708,25-34,F
U_19709,25-34,M
U_19710,25-34,F
U_19711,18-24,M
U_19712,45+,M
U_19713,25-34,F
U_19714,18-24,M
U_19715,25-34,M
U_19716,25-34,M
U_19717,18-24,M
U_19718,25-34,F
U_19719,18-24,unknown
U_19720,35-44,M
U_19721,35-44,F
U_19722,25-34,M
U_19723,35-44,F
U_19724,35-44,M
U_19725,18-24,M
U_19726,45+,F
U_19727,35-44,M
U_19728,18-24,M
U_19729,18-24,F
U_19730,18-24,F
U_19731,18-24,F
U_19732,35-44,F
U_19733,25-34,F
U_19734,35-44,M
U_19735,35-44,M
U_19736,35-44,F
U_19737,35-44,F
U_19738,18-24,F
U_19739,25-34,F
U_19740,35-44,M
U_19741,18-24,M
U_19742,18-24,M
U_19743,45+,F
U_19744,35-44,F
U_19745,25-34,F
U_19746,35-44,F
U_19747,35-44,F
U_19748,25-34,F
U_19749,18-24,unknown
U_19750,45+,F
U_19751,25-34,unknown
U_19752,18-24,M
U_19753,25-34,M
U_19754,35-44,F
U_19755,18-24,unknown
U_19756,25-34,M
U_19757,18-24,M
U_19758,45+,F
U_19759,18-24,F
U_19760,25-34,M
U_19761,45+,F
U_19762,18-24,unknown
U_19763,45+,F
U_19764,45+,M
U_19765,45+,M
U_19766,18-24,M
U_19767,35-44,M
U_19768,35-44,M
U_19769,45+,F
U_19770,18-24,M
U_19771,35-44,F
U_19772,25-34,unknown
U_19773,18-24,M
U_19774,25-34,unknown
U_19775,35-44,F
U_19776,25-34,F
U_19777,25-34,M
U_19778,45+,F
U_19779,25-34,M
U_19780,35-44,F
U_19781,25-34,M
U_19782,25-34,F
U_19783,35-44,M
U_19784,45+,M
U_19785,25-34,F
U_19786,35-44,F
U_19787,18-24,M
U_19788,18-24,M
U_19789,25-34,F
U_19790,18-24,F
U_19791,25-34,M
U_19792,25-34,F
U_19793,18-24,F
U_19794,25-34,M
U_19795,25-34,F
U_19796,25-34,F
U_19797,45+,F
U_19798,35-44,M
U_19799,25-34,F
U_19800,45+,M
U_19801,35-44,unknown
U_19802,18-24,M
U_19803,18-24,F
U_19804,35-44,F
U_19805,25-34,M
U_19806,35-44,F
U_19807,35-44,F
U_19808,35-44,M
U_19809,45+,F
U_19810,25-34,F
U_19811,18-24,M
U_19812,35-44,unknown
U_19813,25-34,F
U_19814,35-44,M
U_19815,45+,F
U_19816,35-44,M
U_19817,25-34,F
U_19818,25-34,unknown
U_19819,25-34,M
U_19820,25-34,F
U_19821,35-44,F
U_19822,35-44,M
U_19823,35-44,unknown
U_19824,18-24,F
U_19825,25-34,F
U_19826,35-44,F
U_19827,25-34,M
U_19828,25-34,M
U_19829,35-44,unknown
U_19830,35-44,F
U_19831,25-34,F
U_19832,45+,M
U_19833,18-24,F
U_19834,45+,unknown
U_19835,18-24,M
U_19836,18-24,M
U_19837,45+,F
U_19838,18-24,M
U_19839,35-44,M
U_19840,35-44,F
U_19841,45+,unknown
U_19842,45+,F
U_19843,25-34,F
U_19844,35-44,F
U_19845,18-24,F
U_19846,25-34,M
U_19847,35-44,M
U_19848,25-34,M
U_19849,25-34,M
U_19850,25-34,M
U_19851,35-44,M
U_19852,45+,M
U_19853,18-24,M
U_19854,25-34,F
U_19855,45+,M
U_19856,25-34,F
U_19857,18-24,M
U_19858,25-34,F
U_19859,25-34,unknown
U_19860,18-24,F
U_19861,35-44,F
U_19862,25-34,unknown
U_19863,45+,M
U_19864,35-44,unknown
U_19865,35-44,F
U_19866,18-24,F
U_19867,25-34,M
U_19868,18-24,F
U_19869,45+,F
U_19870,18-24,F
U_19871,25-34,F
U_19872,25-34,M
U_19873,25-34,M
U_19874,18-24,M
U_19875,25-34,M
U_19876,18-24,M
U_19877,18-24,M
U_19878,25-34,M
U_19879,35-44,F
U_19880,25-34,M
U_19881,25-34,unknown
U_19882,25-34,F
U_19883,25-34,F
U_19884,45+,M
U_19885,18-24,F
U_19886,35-44,F
U_19887,45+,unknown
U_19888,35-44,F
U_19889,18-24,F
U_19890,25-34,F
U_19891,35-44,M
U_19892,18-24,M
U_19893,35-44,F
U_19894,35-44,M
U_19895,35-44,M
U_19896,18-24,F
U_19897,35-44,M
U_19898,35-44,F
U_19899,35-44,unknown
U_19900,18-24,M
U_19901,18-24,M
U_19902,25-34,M
U_19903,18-24,M
U_19904,25-34,M
U_19905,45+,M
U_19906,25-34,M
U_19907,35-44,M
U_19908,18-24,F
U_19909,18-24,F
U_19910,18-24,F
U_19911,25-34,F
U_19912,45+,M
U_19913,18-24,F
U_19914,35-44,M
U_19915,25-34,M
U_19916,45+,F
U_19917,18-24,M
U_19918,18-24,M
U_19919,18-24,F
U_19920,25-34,unknown
U_19921,25-34,M
U_19922,45+,M
U_19923,35-44,F
U_19924,35-44,F
U_19925,25-34,M
U_19926,18-24,F
U_19927,25-34,unknown
U_19928,45+,M
U_19929,35-44,unknown
U_19930,45+,unknown
U_19931,35-44,M
U_19932,18-24,F
U_19933,18-24,M
U_19934,18-24,F
U_19935,25-34,F
U_19936,18-24,M
U_19937,25-34,F
U_19938,35-44,F
U_19939,45+,M
U_19940,35-44,M
U_19941,45+,M
U_19942,18-24,F
U_19943,18-24,unknown
U_19944,35-44,F
U_19945,25-34,M
U_19946,25-34,F
U_19947,25-34,M
U_19948,25-34,M
U_19949,25-34,F
U_19950,25-34,F
U_19951,25-34,F
U_19952,35-44,unknown
U_19953,25-34,F
U_19954,25-34,F
U_19955,18-24,M
U_19956,25-34,unknown
U_19957,35-44,F
U_19958,35-44,F
U_19959,35-44,M
U_19960,18-24,F
U_19961,25-34,F
U_19962,25-34,M
U_19963,25-34,F
U_19964,25-34,unknown
U_19965,25-34,M
U_19966,25-34,M
U_19967,35-44,F
U_19968,18-24,M
U_19969,35-44,F
U_19970,18-24,F
U_19971,18-24,M
U_19972,45+,F
U_19973,45+,F
U_19974,18-24,F
U_19975,25-34,F
U_19976,18-24,F
U_19977,25-34,M
U_19978,35-44,M
U_19979,45+,M
U_19980,35-44,M
U_19981,25-34,F
U_19982,35-44,F
U_19983,25-34,F
U_19984,45+,M
U_19985,45+,M
U_19986,25-34,F
U_19987,25-34,M
U_19988,25-34,F
U_19989,18-24,M
U_19990,35-44,unknown
U_19991,25-34,F
U_19992,25-34,F
U_19993,25-34,M
U_19994,35-44,F
U_19995,18-24,unknown
U_19996,45+,F
U_19997,45+,M
U_19998,45+,M
U_19999,25-34,M
U_20000,18-24,M
